"alpha","method"
0.0999792745457984,"MCMC"
0.826520812426093,"MCMC"
0.443401185042159,"MCMC"
0.136387351377451,"MCMC"
0.0675432010792376,"MCMC"
0.871033964306292,"MCMC"
0.0887255249265594,"MCMC"
0.775110295642327,"MCMC"
0.175244363165305,"MCMC"
0.609827436699748,"MCMC"
0.648105295418813,"MCMC"
0.751328254465387,"MCMC"
0.634298633040621,"MCMC"
0.387218073078418,"MCMC"
0.133100358038665,"MCMC"
0.702686568862368,"MCMC"
0.880095617669081,"MCMC"
0.334197593907807,"MCMC"
0.0892354203666008,"MCMC"
0.860437095893982,"MCMC"
0.306338383374956,"MCMC"
0.0307270555053638,"MCMC"
0.792950541367459,"MCMC"
0.888599863281791,"MCMC"
0.0775573303096837,"MCMC"
0.708784221168672,"MCMC"
0.468532358776147,"MCMC"
0.33893847929889,"MCMC"
0.556444297964652,"MCMC"
0.384977887656196,"MCMC"
0.321894083085293,"MCMC"
0.249311243929629,"MCMC"
0.628512646041927,"MCMC"
0.626213035963825,"MCMC"
0.148595965864867,"MCMC"
0.379030145593396,"MCMC"
0.290777881657757,"MCMC"
0.628210256482817,"MCMC"
0.697611403468459,"MCMC"
0.600376921472475,"MCMC"
0.523963478129451,"MCMC"
0.908522098797272,"MCMC"
0.37312160159575,"MCMC"
0.61095512110722,"MCMC"
0.095050432874965,"MCMC"
0.610217941195308,"MCMC"
0.660514066281308,"MCMC"
0.351017311105856,"MCMC"
0.44618308820173,"MCMC"
0.0355120327531634,"MCMC"
0.543960042857337,"MCMC"
0.387392682852984,"MCMC"
0.671781767782666,"MCMC"
0.0546707089708214,"MCMC"
0.952411808079032,"MCMC"
0.566705444699482,"MCMC"
0.122458011561359,"MCMC"
0.540099906763029,"MCMC"
0.00544422151225443,"MCMC"
0.405677607269022,"MCMC"
0.350178360065511,"MCMC"
0.469267879757947,"MCMC"
0.297327870337399,"MCMC"
0.589501057770826,"MCMC"
0.583223166643837,"MCMC"
0.577319118399383,"MCMC"
0.358420285336751,"MCMC"
0.437120747806002,"MCMC"
0.109735456601565,"MCMC"
0.381388593224603,"MCMC"
0.0636175406818493,"MCMC"
0.218220378021297,"MCMC"
0.0152662073202854,"MCMC"
0.0680547464760702,"MCMC"
0.196389776141649,"MCMC"
0.102804336951488,"MCMC"
0.56661897576542,"MCMC"
0.382538311895815,"MCMC"
0.22736381842339,"MCMC"
0.266138554363556,"MCMC"
0.664871659760428,"MCMC"
0.887349006522767,"MCMC"
0.442558673722093,"MCMC"
0.0770718368023413,"MCMC"
0.746095538476432,"MCMC"
0.304921778940571,"MCMC"
0.682850766053198,"MCMC"
0.0266493143827121,"MCMC"
0.545520211529461,"MCMC"
0.213683755317427,"MCMC"
0.258078737220029,"MCMC"
0.52218744309973,"MCMC"
0.799422910086667,"MCMC"
0.131540174596344,"MCMC"
0.600458394039648,"MCMC"
0.711179157156185,"MCMC"
0.695158995031318,"MCMC"
0.945077419109803,"MCMC"
0.483952688798399,"MCMC"
0.827820872986414,"MCMC"
0.514727375680604,"MCMC"
0.631934875282436,"MCMC"
0.749822346396178,"MCMC"
0.082261747399845,"MCMC"
0.260359923394576,"MCMC"
0.103305548286394,"MCMC"
0.14616282670646,"MCMC"
0.417719862271857,"MCMC"
0.655606950877477,"MCMC"
0.658275809549816,"MCMC"
0.170223114822866,"MCMC"
0.549369008553677,"MCMC"
0.276200559275531,"MCMC"
0.526940407642507,"MCMC"
0.375575921469677,"MCMC"
0.323187715281931,"MCMC"
0.878717548851241,"MCMC"
0.0215151535891349,"MCMC"
0.0631705050926907,"MCMC"
0.182735631080234,"MCMC"
0.421453195107107,"MCMC"
0.846113137018194,"MCMC"
0.423081185443761,"MCMC"
0.428972650010403,"MCMC"
0.85071644842774,"MCMC"
0.238440027153534,"MCMC"
0.304256633797201,"MCMC"
0.104181891317127,"MCMC"
0.973908727431156,"MCMC"
0.730975614140925,"MCMC"
0.666627582198101,"MCMC"
0.361841305540062,"MCMC"
0.315533060070543,"MCMC"
0.696060182205085,"MCMC"
0.269413374522275,"MCMC"
0.845623475911396,"MCMC"
0.91444825869311,"MCMC"
0.166183507045313,"MCMC"
0.445274676507461,"MCMC"
0.521326905488941,"MCMC"
0.733421425878729,"MCMC"
0.599351542494696,"MCMC"
0.700240891436256,"MCMC"
0.301523716994818,"MCMC"
0.379216003296268,"MCMC"
0.0435288779644042,"MCMC"
0.451344305460415,"MCMC"
0.517900552737549,"MCMC"
0.685119191762377,"MCMC"
0.325424207194524,"MCMC"
0.538514476339864,"MCMC"
0.0272175748108534,"MCMC"
0.765852032380525,"MCMC"
0.269633480171329,"MCMC"
0.704615543096171,"MCMC"
0.563830174063,"MCMC"
0.315596176400582,"MCMC"
0.280738836586301,"MCMC"
0.485058811120564,"MCMC"
0.21737645066467,"MCMC"
0.776486994730044,"MCMC"
0.39337976283765,"MCMC"
0.243425924262264,"MCMC"
0.42678423651414,"MCMC"
0.257420234554677,"MCMC"
0.0545728482423273,"MCMC"
0.789144021325794,"MCMC"
0.603362465632192,"MCMC"
0.71837347866054,"MCMC"
0.142303878901214,"MCMC"
0.852181000114891,"MCMC"
0.471177576146524,"MCMC"
0.19257473139837,"MCMC"
0.188865156355489,"MCMC"
0.501262417053596,"MCMC"
0.510008835360842,"MCMC"
0.311361763986903,"MCMC"
0.471181553209092,"MCMC"
0.751199281148005,"MCMC"
0.249579208527568,"MCMC"
0.610123331510957,"MCMC"
0.467646936198737,"MCMC"
0.674678884849617,"MCMC"
0.931168509911757,"MCMC"
0.0222939441759221,"MCMC"
0.526927164436572,"MCMC"
0.111364256019119,"MCMC"
0.33171985454088,"MCMC"
0.0310774469046757,"MCMC"
0.380996285508674,"MCMC"
0.618743490069644,"MCMC"
0.503620950786758,"MCMC"
0.579544419290378,"MCMC"
0.455210425741607,"MCMC"
0.294525827605968,"MCMC"
0.232990517005944,"MCMC"
0.602597082217436,"MCMC"
0.0502828093197504,"MCMC"
0.131946605624344,"MCMC"
0.505420308445622,"MCMC"
0.340819572284791,"MCMC"
0.468321139380182,"MCMC"
0.283069649227928,"MCMC"
0.318661081209684,"MCMC"
0.312620485176856,"MCMC"
0.667560313290183,"MCMC"
0.958439550745845,"MCMC"
0.405080499562864,"MCMC"
0.898507122281889,"MCMC"
0.715076435784603,"MCMC"
0.26870630006697,"MCMC"
0.330910999518609,"MCMC"
0.617200115488501,"MCMC"
0.605672160450762,"MCMC"
0.343940352491555,"MCMC"
0.178390966337454,"MCMC"
0.138256908594306,"MCMC"
0.047154471236734,"MCMC"
0.74464933058756,"MCMC"
0.417430968832167,"MCMC"
0.523521697685432,"MCMC"
0.488207602581144,"MCMC"
0.317917530098952,"MCMC"
0.302736972398016,"MCMC"
0.463816130597148,"MCMC"
0.635077248709021,"MCMC"
0.54211014820495,"MCMC"
0.217761523203121,"MCMC"
0.700380096867641,"MCMC"
0.889992405440056,"MCMC"
0.930175591004069,"MCMC"
0.43131797969342,"MCMC"
0.562985609484544,"MCMC"
0.242246778245954,"MCMC"
0.0357747136104455,"MCMC"
0.535250407391064,"MCMC"
0.455204939601535,"MCMC"
0.845414050567341,"MCMC"
0.0307291998500382,"MCMC"
0.68514243860817,"MCMC"
0.0389169966220706,"MCMC"
0.587165767558699,"MCMC"
0.136362127867109,"MCMC"
0.887777285249756,"MCMC"
0.140885791610207,"MCMC"
0.104076612983565,"MCMC"
0.330063078159601,"MCMC"
0.0024965506236071,"MCMC"
0.185834295573617,"MCMC"
0.334629027739762,"MCMC"
0.386431763141402,"MCMC"
0.417111354656036,"MCMC"
0.541699611563,"MCMC"
0.26933448974146,"MCMC"
0.874833466020643,"MCMC"
0.180080807955133,"MCMC"
0.627900534349269,"MCMC"
0.87107526182916,"MCMC"
0.1651659128315,"MCMC"
0.458099103432799,"MCMC"
0.132327524334719,"MCMC"
0.513205148768557,"MCMC"
0.464701041072745,"MCMC"
0.0929994671850189,"MCMC"
0.797383143736327,"MCMC"
0.490735600706018,"MCMC"
0.419804705193342,"MCMC"
0.0130491894205641,"MCMC"
0.715662594344316,"MCMC"
0.744474843024823,"MCMC"
0.266644157012807,"MCMC"
0.369389574957054,"MCMC"
0.246619013312511,"MCMC"
0.65322287302562,"MCMC"
0.70514973426823,"MCMC"
0.167354836489658,"MCMC"
0.747761449080534,"MCMC"
0.560700530387085,"MCMC"
0.376321327878362,"MCMC"
0.214147846673264,"MCMC"
0.240033799849799,"MCMC"
0.384354693853182,"MCMC"
0.421749964870371,"MCMC"
0.538597854975621,"MCMC"
0.053719945305902,"MCMC"
0.742257443546589,"MCMC"
0.0116550175609842,"MCMC"
0.268177759335165,"MCMC"
0.245837495845129,"MCMC"
0.26443261712884,"MCMC"
0.253187006712099,"MCMC"
0.199499938153364,"MCMC"
0.684654352663401,"MCMC"
0.636999878101473,"MCMC"
0.735476313239018,"MCMC"
0.036054217207423,"MCMC"
0.0694476114604722,"MCMC"
0.12722000828723,"MCMC"
0.414182848978958,"MCMC"
0.231024264813929,"MCMC"
0.362246698500872,"MCMC"
0.0969867012233849,"MCMC"
0.342181949641648,"MCMC"
0.0156872612139634,"MCMC"
0.622587064039242,"MCMC"
0.566772061407688,"MCMC"
0.108217321425684,"MCMC"
0.144239111119962,"MCMC"
0.469787722682766,"MCMC"
0.171627657866381,"MCMC"
0.36246019767987,"MCMC"
0.290200972109023,"MCMC"
0.182716475849006,"MCMC"
0.523782092958762,"MCMC"
0.123061198571267,"MCMC"
0.725237863706608,"MCMC"
0.723148982824523,"MCMC"
0.463825014666834,"MCMC"
0.435807468046667,"MCMC"
0.0657734149255053,"MCMC"
0.353706248433319,"MCMC"
0.288064557764727,"MCMC"
0.446816871204095,"MCMC"
0.845927657770551,"MCMC"
0.0861868930156794,"MCMC"
0.294098752702189,"MCMC"
0.611512158114756,"MCMC"
0.518878588644114,"MCMC"
0.48572049187063,"MCMC"
0.16273872829912,"MCMC"
0.512111574152544,"MCMC"
0.913140580699016,"MCMC"
0.746162314075363,"MCMC"
0.454368421551361,"MCMC"
0.405157399432741,"MCMC"
0.514973602410695,"MCMC"
0.18993847230317,"MCMC"
0.460255388366933,"MCMC"
0.486637253111633,"MCMC"
0.483672138503902,"MCMC"
0.237907085771468,"MCMC"
0.31721214092065,"MCMC"
0.38532993713642,"MCMC"
0.712117927925628,"MCMC"
0.105023597943292,"MCMC"
0.788096698051106,"MCMC"
0.672932051818251,"MCMC"
0.150529533390465,"MCMC"
0.195727184331865,"MCMC"
0.163094173228303,"MCMC"
0.459951797177818,"MCMC"
0.445647112163668,"MCMC"
0.824257218346957,"MCMC"
0.0148105380384949,"MCMC"
0.27217717928773,"MCMC"
0.263564886206377,"MCMC"
0.0558408982724022,"MCMC"
0.109426131555499,"MCMC"
0.228841650139025,"MCMC"
0.228297811755627,"MCMC"
0.446076522446812,"MCMC"
0.537503451323944,"MCMC"
0.456299524941069,"MCMC"
0.831726648830577,"MCMC"
0.376257397061372,"MCMC"
0.0212056224285339,"MCMC"
0.809520966679152,"MCMC"
0.430574133252254,"MCMC"
0.514944167107607,"MCMC"
0.510960844445696,"MCMC"
0.499691938341578,"MCMC"
0.448295603547928,"MCMC"
0.211704760823001,"MCMC"
0.425168662639363,"MCMC"
0.244849106224917,"MCMC"
0.675551503313084,"MCMC"
0.333205596490212,"MCMC"
0.104936172974038,"MCMC"
0.130124137837664,"MCMC"
0.391203789109204,"MCMC"
0.657739461940566,"MCMC"
0.306575756116181,"MCMC"
0.596556298661384,"MCMC"
0.823764852205623,"MCMC"
0.139207201064471,"MCMC"
0.59105773509099,"MCMC"
0.00718059833635765,"MCMC"
0.54942144278027,"MCMC"
0.429406972737743,"MCMC"
0.0773643957803044,"MCMC"
0.842656754370906,"MCMC"
0.683007104308616,"MCMC"
0.515798419335774,"MCMC"
0.25054956730054,"MCMC"
0.382162681970786,"MCMC"
0.477769585499599,"MCMC"
0.374406938242551,"MCMC"
0.0889869151073299,"MCMC"
0.0498120526226936,"MCMC"
0.184061812110169,"MCMC"
0.710208536421057,"MCMC"
0.424551861633074,"MCMC"
0.0996967066870531,"MCMC"
0.394212741662104,"MCMC"
0.0496079085341171,"MCMC"
0.322524902026313,"MCMC"
0.0292243656477552,"MCMC"
0.513733308403815,"MCMC"
0.107093813775713,"MCMC"
0.0445127448482906,"MCMC"
0.228437071447015,"MCMC"
0.359900194519822,"MCMC"
0.876211100739083,"MCMC"
0.717298655694078,"MCMC"
0.385715182039587,"MCMC"
0.706759016684017,"MCMC"
0.0488096667821937,"MCMC"
0.213196543604226,"MCMC"
0.549001587368074,"MCMC"
0.485517040601782,"MCMC"
0.164642945730948,"MCMC"
0.865684253682221,"MCMC"
0.282654884048171,"MCMC"
0.971003578761251,"MCMC"
0.805755235401028,"MCMC"
0.167341544604079,"MCMC"
0.486106148435425,"MCMC"
0.923550445622453,"MCMC"
0.0938347587537325,"MCMC"
0.682150198981656,"MCMC"
0.694762333991527,"MCMC"
0.713445884797779,"MCMC"
0.240910859154612,"MCMC"
0.307665504173088,"MCMC"
0.278812298186618,"MCMC"
0.686816134377194,"MCMC"
0.567322739012816,"MCMC"
0.700749292779825,"MCMC"
0.204780841351305,"MCMC"
0.716029073662656,"MCMC"
0.0961736580206619,"MCMC"
0.428878599386823,"MCMC"
0.347848653364905,"MCMC"
0.51870277647638,"MCMC"
0.16396990621677,"MCMC"
0.837101639046142,"MCMC"
0.154602774294316,"MCMC"
0.752876214798263,"MCMC"
0.841364835985075,"MCMC"
0.467099688919084,"MCMC"
0.0181360926539066,"MCMC"
0.368849060316422,"MCMC"
0.370392868573822,"MCMC"
0.31711333382003,"MCMC"
0.0966785150803225,"MCMC"
0.925167650847558,"MCMC"
0.0279471621706996,"MCMC"
0.556377723624594,"MCMC"
0.537050660443273,"MCMC"
0.510241080459113,"MCMC"
0.593465964147753,"MCMC"
0.577880656182478,"MCMC"
0.415422287411297,"MCMC"
0.712984983422802,"MCMC"
0.466035256165829,"MCMC"
0.554171501212935,"MCMC"
0.786115541695614,"MCMC"
0.273797549368439,"MCMC"
0.394643294157459,"MCMC"
0.288257759037782,"MCMC"
0.0704359753011199,"MCMC"
0.675854637936108,"MCMC"
0.679900822808332,"MCMC"
0.775225076201373,"MCMC"
0.120482065692067,"MCMC"
0.892960618867939,"MCMC"
0.740708840823518,"MCMC"
0.588422803853322,"MCMC"
0.200919359347086,"MCMC"
0.763579531268017,"MCMC"
0.378412204422463,"MCMC"
0.0212093098565064,"MCMC"
0.500373596871475,"MCMC"
0.675418334604738,"MCMC"
0.169358781562607,"MCMC"
0.816551670872097,"MCMC"
0.421940290417115,"MCMC"
0.717504471392045,"MCMC"
0.382952285038557,"MCMC"
0.0102653726447494,"MCMC"
0.830306297085036,"MCMC"
0.260333585930123,"MCMC"
0.42148189612085,"MCMC"
0.087209991311557,"MCMC"
0.453411246690543,"MCMC"
0.238821224858666,"MCMC"
0.113575362111272,"MCMC"
0.751424647532612,"MCMC"
0.45059198316371,"MCMC"
0.782171967605519,"MCMC"
0.0233631798869109,"MCMC"
0.942490864718498,"MCMC"
0.269798385093315,"MCMC"
0.474833537052918,"MCMC"
0.659739230023371,"MCMC"
0.548150870714731,"MCMC"
0.500150699545035,"MCMC"
0.492448263820431,"MCMC"
0.224137665401725,"MCMC"
0.0718817507201548,"MCMC"
0.472580384304407,"MCMC"
0.0553942035060103,"MCMC"
0.82477542285305,"MCMC"
0.733178981229906,"MCMC"
0.721853139701095,"MCMC"
0.774443972572295,"MCMC"
0.263481929543848,"MCMC"
0.729177102757968,"MCMC"
0.691896115493453,"MCMC"
0.190080882595526,"MCMC"
0.0950903461871614,"MCMC"
0.256782075157122,"MCMC"
0.497216821110105,"MCMC"
0.228764680706749,"MCMC"
0.101958083641373,"MCMC"
0.868749971487069,"MCMC"
0.366811860818153,"MCMC"
0.0237047579484153,"MCMC"
0.11098738266662,"MCMC"
0.37563687586503,"MCMC"
0.0556032675448309,"MCMC"
0.816551670872097,"MCMC"
0.378497830562758,"MCMC"
0.0474877076533556,"MCMC"
0.142989986695749,"MCMC"
0.679622443814838,"MCMC"
0.485127296570093,"MCMC"
0.855441982098746,"MCMC"
0.115200997906687,"MCMC"
0.163049852368497,"MCMC"
0.872331080665615,"MCMC"
0.0776594817845648,"MCMC"
0.675295004627836,"MCMC"
0.192933712612448,"MCMC"
0.0247562378786981,"MCMC"
0.673370729376749,"MCMC"
0.934069283878144,"MCMC"
0.410377265185895,"MCMC"
0.680033252936095,"MCMC"
0.537652595124628,"MCMC"
0.420157717922263,"MCMC"
0.218122425024719,"MCMC"
0.356509937878545,"MCMC"
0.596334390344159,"MCMC"
0.165890506406768,"MCMC"
0.846821606451838,"MCMC"
0.846731080094458,"MCMC"
0.289942571253422,"MCMC"
0.269373258166653,"MCMC"
0.850063629504373,"MCMC"
0.565699782957384,"MCMC"
0.496757597186839,"MCMC"
0.221205873306653,"MCMC"
0.575397162632176,"MCMC"
0.0899980724868277,"MCMC"
0.352347996507652,"MCMC"
0.610566393777153,"MCMC"
0.386907560886897,"MCMC"
0.602515068651365,"MCMC"
0.450349951941391,"MCMC"
0.325459839011065,"MCMC"
0.660533623587966,"MCMC"
0.264347293562665,"MCMC"
0.264454411065352,"MCMC"
0.127883257535457,"MCMC"
0.726442877965819,"MCMC"
0.41572934271786,"MCMC"
0.103600714281333,"MCMC"
0.607433876790895,"MCMC"
0.672738247899551,"MCMC"
0.416436448479695,"MCMC"
0.248588850744365,"MCMC"
0.346549179697127,"MCMC"
0.613609376488316,"MCMC"
0.477075168336453,"MCMC"
0.892790157058785,"MCMC"
0.402643907720227,"MCMC"
0.617491095544882,"MCMC"
0.581200956759342,"MCMC"
0.0691522771526291,"MCMC"
0.379380072631324,"MCMC"
0.464384072420139,"MCMC"
0.428062732308028,"MCMC"
0.70854322480053,"MCMC"
0.167553840859194,"MCMC"
0.705467891605115,"MCMC"
0.193809864921201,"MCMC"
0.638561554626986,"MCMC"
0.79931547376963,"MCMC"
0.646055246061822,"MCMC"
0.516359284363772,"MCMC"
0.623744865415444,"MCMC"
0.672472098252299,"MCMC"
0.16295982898749,"MCMC"
0.151869475935275,"MCMC"
0.346882403820316,"MCMC"
0.401037183153143,"MCMC"
0.610218075487866,"MCMC"
0.400225719883051,"MCMC"
0.399045635914883,"MCMC"
0.714184313624223,"MCMC"
0.71902186131882,"MCMC"
0.610597965803288,"MCMC"
0.37632786338854,"MCMC"
0.423385993444178,"MCMC"
0.44575854977069,"MCMC"
0.682150198981656,"MCMC"
0.0593467994266319,"MCMC"
0.242849512051079,"MCMC"
0.303604755037047,"MCMC"
0.52952823955066,"MCMC"
0.28041290329915,"MCMC"
0.0165161440484203,"MCMC"
0.299182134959999,"MCMC"
0.708792818345341,"MCMC"
0.142970823195687,"MCMC"
0.179559575357796,"MCMC"
0.642729612140634,"MCMC"
0.0229236203126203,"MCMC"
0.201806371759289,"MCMC"
0.0599616361011843,"MCMC"
0.29137537614559,"MCMC"
0.628476394184447,"MCMC"
0.407402873852412,"MCMC"
0.961886156760898,"MCMC"
0.103105921393783,"MCMC"
0.697135698477096,"MCMC"
0.483975986040066,"MCMC"
0.541241946967987,"MCMC"
0.175052639284897,"MCMC"
0.703338214624379,"MCMC"
0.605067025736509,"MCMC"
0.32186397172607,"MCMC"
0.802922261707468,"MCMC"
0.684050410672373,"MCMC"
0.221395069358518,"MCMC"
0.235376877510819,"MCMC"
0.539679161763415,"MCMC"
0.702314724459424,"MCMC"
0.740199621618607,"MCMC"
0.634194821906855,"MCMC"
0.0236831259891094,"MCMC"
0.854878149401536,"MCMC"
0.0723859738142765,"MCMC"
0.0549931409565613,"MCMC"
0.307956436282601,"MCMC"
0.878831435024368,"MCMC"
0.862908709264575,"MCMC"
0.563229076174613,"MCMC"
0.0466263368458814,"MCMC"
0.191914651696378,"MCMC"
0.674924816415536,"MCMC"
0.171207785365429,"MCMC"
0.323494444891763,"MCMC"
0.232882075381292,"MCMC"
0.403910274120377,"MCMC"
0.215525550932631,"MCMC"
0.331160664286081,"MCMC"
0.271025310291729,"MCMC"
0.245412032086086,"MCMC"
0.556369401662034,"MCMC"
0.319069931070721,"MCMC"
0.785568664641559,"MCMC"
0.311706367450851,"MCMC"
0.110584813391769,"MCMC"
0.717212271235479,"MCMC"
0.39548160007692,"MCMC"
0.825341833658198,"MCMC"
0.651618464554435,"MCMC"
0.419814253164115,"MCMC"
0.0489771375288565,"MCMC"
0.612186436944002,"MCMC"
0.161774612159123,"MCMC"
0.467672943480934,"MCMC"
0.736994516163913,"MCMC"
0.0551940550372723,"MCMC"
0.629297148486285,"MCMC"
0.218350200367701,"MCMC"
0.162545106144249,"MCMC"
0.735275337273243,"MCMC"
0.616665209759022,"MCMC"
0.378363436075918,"MCMC"
0.075938549100492,"MCMC"
0.0700886446303928,"MCMC"
0.432832888145652,"MCMC"
0.805212773085474,"MCMC"
0.691792675547324,"MCMC"
0.468344063542631,"MCMC"
0.0736456689712817,"MCMC"
0.436619905630446,"MCMC"
0.691002128814381,"MCMC"
0.406623275056435,"MCMC"
0.407029140611703,"MCMC"
0.517521665624023,"MCMC"
0.0986146701329124,"MCMC"
0.377982881704971,"MCMC"
0.309251000815987,"MCMC"
0.238593651776295,"MCMC"
0.745572729892577,"MCMC"
0.074938838560446,"MCMC"
0.377443874021758,"MCMC"
0.842180154020878,"MCMC"
0.39433952327376,"MCMC"
0.046451351955327,"MCMC"
0.718925576627104,"MCMC"
0.304476515454623,"MCMC"
0.190659765251549,"MCMC"
0.00330999978326696,"MCMC"
0.455347304586642,"MCMC"
0.290054067132538,"MCMC"
0.0432021930206754,"MCMC"
0.276112044749849,"MCMC"
0.880280606392141,"MCMC"
0.492793546580327,"MCMC"
0.682476691175874,"MCMC"
0.518863546414886,"MCMC"
0.0378858221553932,"MCMC"
0.58205952869001,"MCMC"
0.393151659211194,"MCMC"
0.389652812583835,"MCMC"
0.0748265289175314,"MCMC"
0.168240152026027,"MCMC"
0.0985157074507025,"MCMC"
0.283631369434287,"MCMC"
0.211777228601452,"MCMC"
0.292626635923303,"MCMC"
0.664927811892077,"MCMC"
0.261851031378831,"MCMC"
0.584335655265615,"MCMC"
0.326988851826731,"MCMC"
0.111709978358809,"MCMC"
0.482258892651111,"MCMC"
0.176639372416969,"MCMC"
0.417711423365351,"MCMC"
0.277735776796327,"MCMC"
0.776951076580193,"MCMC"
0.692833261734733,"MCMC"
0.122475344224049,"MCMC"
0.562013537738989,"MCMC"
0.142676678463914,"MCMC"
0.387901845994684,"MCMC"
0.614927473861002,"MCMC"
0.551110683523728,"MCMC"
0.114346535643462,"MCMC"
0.648175438078172,"MCMC"
0.0313012009383703,"MCMC"
0.0605952942723299,"MCMC"
0.952730072513814,"MCMC"
0.316274479936271,"MCMC"
0.288305791999544,"MCMC"
0.0560108059249579,"MCMC"
0.51240871270456,"MCMC"
0.240614398926438,"MCMC"
0.670566405359099,"MCMC"
0.0461636362817507,"MCMC"
0.608593332598961,"MCMC"
0.43591246089337,"MCMC"
0.772285885336959,"MCMC"
0.670330037097673,"MCMC"
0.883110323070459,"MCMC"
0.658425203231465,"MCMC"
0.396841170341038,"MCMC"
0.446274377533785,"MCMC"
0.701051152354036,"MCMC"
0.025250436582456,"MCMC"
0.275065047911578,"MCMC"
0.00296652677159426,"MCMC"
0.416999425004871,"MCMC"
0.700167287607211,"MCMC"
0.0924298732427934,"MCMC"
0.463751194979507,"MCMC"
0.273061593943237,"MCMC"
0.18237969246923,"MCMC"
0.616807935811124,"MCMC"
0.380706829107272,"MCMC"
0.387322706592849,"MCMC"
0.813402147728836,"MCMC"
0.201266005762076,"MCMC"
0.824183904815181,"MCMC"
0.365041333661365,"MCMC"
0.642023463974121,"MCMC"
0.456277160568463,"MCMC"
0.881546742990942,"MCMC"
0.0499261136281155,"MCMC"
0.052896094314186,"MCMC"
0.524593998074725,"MCMC"
0.207890959246874,"MCMC"
0.329120989286868,"MCMC"
0.528886831802632,"MCMC"
0.252828541019685,"MCMC"
0.716201271176606,"MCMC"
0.0373108450677002,"MCMC"
0.499240332361506,"MCMC"
0.238887529995465,"MCMC"
0.0306624769845399,"MCMC"
0.305239611875406,"MCMC"
0.554490379918227,"MCMC"
0.19328202973544,"MCMC"
0.0223295463788807,"MCMC"
0.42692947526461,"MCMC"
0.877704178673604,"MCMC"
0.367211778921526,"MCMC"
0.438433934813198,"MCMC"
0.545395219691715,"MCMC"
0.132425489008426,"MCMC"
0.0962944440798532,"MCMC"
0.374369136389289,"MCMC"
0.926142719516857,"MCMC"
0.751899822373575,"MCMC"
0.0729770215506287,"MCMC"
0.672789452294147,"MCMC"
0.640159512231359,"MCMC"
0.779272003754771,"MCMC"
0.281039941598628,"MCMC"
0.67717673354729,"MCMC"
0.264159950702996,"MCMC"
0.377635673205788,"MCMC"
0.369302968743901,"MCMC"
0.209690038710797,"MCMC"
0.181906988951204,"MCMC"
0.0153172342584672,"MCMC"
0.838476525288274,"MCMC"
0.624573659432331,"MCMC"
0.416984345773873,"MCMC"
0.295937779141127,"MCMC"
0.170364230833109,"MCMC"
0.650423452995309,"MCMC"
0.575314797257025,"MCMC"
0.0336133220793033,"MCMC"
0.583850544089907,"MCMC"
0.101901957670453,"MCMC"
0.350442569698164,"MCMC"
0.122424832749649,"MCMC"
0.221801761942544,"MCMC"
0.0961639299288901,"MCMC"
0.424575205753198,"MCMC"
0.854271899014443,"MCMC"
0.616969674863163,"MCMC"
0.405165325637376,"MCMC"
0.120389433649699,"MCMC"
0.627867621620734,"MCMC"
0.183701048744855,"MCMC"
0.0795812606107836,"MCMC"
0.411001010291829,"MCMC"
0.111538224246851,"MCMC"
0.880135623441299,"MCMC"
0.310544411335589,"MCMC"
0.26891777075921,"MCMC"
0.0477691042068966,"MCMC"
0.34039039025681,"MCMC"
0.579003118758086,"MCMC"
0.232562186512499,"MCMC"
0.561558907249606,"MCMC"
0.314166446208559,"MCMC"
0.699694895354695,"MCMC"
0.173029581467335,"MCMC"
0.66538835094835,"MCMC"
0.692498892816943,"MCMC"
0.709690926458037,"MCMC"
0.181778254318167,"MCMC"
0.57336384749595,"MCMC"
0.682135696632672,"MCMC"
0.520080168462564,"MCMC"
0.0912121381578285,"MCMC"
0.326124717655063,"MCMC"
0.590898032378667,"MCMC"
0.416568886712531,"MCMC"
0.224875761390083,"MCMC"
0.133119567991423,"MCMC"
0.148708560925227,"MCMC"
0.578102881131767,"MCMC"
0.48354447832729,"MCMC"
0.656550745921811,"MCMC"
0.431573091306874,"MCMC"
0.245442405505199,"MCMC"
0.184083652651576,"MCMC"
0.860731168007919,"MCMC"
0.448541663022713,"MCMC"
0.0739861616711465,"MCMC"
0.0546648670230436,"MCMC"
0.251441314929748,"MCMC"
0.673282607883671,"MCMC"
0.199048710842611,"MCMC"
0.287699745139054,"MCMC"
0.0511364283271578,"MCMC"
0.372128657269791,"MCMC"
0.0110098099988907,"MCMC"
0.032154511673694,"MCMC"
0.382232278141792,"MCMC"
0.74470973139105,"MCMC"
0.432034539923419,"MCMC"
0.187225917110454,"MCMC"
0.00922722470373827,"MCMC"
0.286521769403203,"MCMC"
0.864334129595816,"MCMC"
0.892687206974034,"MCMC"
0.834913937005509,"MCMC"
0.000855442273243079,"MCMC"
0.329454938609646,"MCMC"
0.838420796514066,"MCMC"
0.362112284610489,"MCMC"
0.335099669507116,"MCMC"
0.903627816434247,"MCMC"
0.308637205708685,"MCMC"
0.513192032062027,"MCMC"
0.835666897003363,"MCMC"
0.675061608248019,"MCMC"
0.31077102768123,"MCMC"
0.821134760721096,"MCMC"
0.546921361271924,"MCMC"
0.932239393776164,"MCMC"
0.279194782604717,"MCMC"
0.141141969988444,"MCMC"
0.340617159566233,"MCMC"
0.996957415148583,"MCMC"
